,0,1,2,3,4,sum
top_hat_box_of_gaussian_blur=3,0.38,0.115,0.1225,0.105,0.10873664362036455,0.8312366436203644
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.08,0.15,0.085,0.095,0.1181646763042112,0.5281646763042113
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.17,0.195,0.1975,0.205,0.213073538654934,0.9805735386549339
maximum_box_of_laplace_box_of_gaussian_blur=1,0.07,0.155,0.1925,0.16375,0.15776241357636706,0.7390124135763672
difference_of_gaussian=4,0.3,0.265,0.1725,0.19125,0.16027655562539284,1.0890265556253929
gaussian_blur=18,0.0,0.12,0.23,0.24,0.24198617221873037,0.8319861722187303
