,0,1,2,3,4,sum
top_hat_box_of_gaussian_blur=3,0.3,0.12,0.1275,0.125,0.10978670012547051,0.7822867001254705
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.13,0.17,0.0975,0.1075,0.13864491844416563,0.6436449184441657
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.17,0.21,0.1975,0.21625,0.19761606022584693,0.991366060225847
maximum_box_of_laplace_box_of_gaussian_blur=1,0.01,0.15,0.1575,0.1425,0.16813048933500627,0.6281304893350063
difference_of_gaussian=4,0.39,0.165,0.1725,0.16625,0.16122961104140526,1.0549796110414054
gaussian_blur=18,0.0,0.185,0.2475,0.2425,0.2245922208281054,0.8995922208281054
