,0,1,2,3,4,5,6,7,sum
top_hat_box_of_gaussian_blur=3,0.24,0.085,0.1375,0.1276595744680851,0.12767295597484277,0.11210762331838565,0.09539194014623363,0.09701705899170876,1.022349152899256
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.22,0.14,0.175,0.18272841051314143,0.18238993710691823,0.18033311979500322,0.17088930454004422,0.16372819975221575,1.4150689717073228
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.08,0.11,0.1175,0.1214017521902378,0.1,0.09577194106342088,0.1130760074817208,0.11712570284951873,0.8548754035848982
maximum_box_of_laplace_box_of_gaussian_blur=1,0.11,0.15,0.15,0.14017521902377972,0.1459119496855346,0.16688020499679693,0.16629824859717734,0.1627751834556371,1.1920408057589258
gaussian_blur=20,0.0,0.165,0.21,0.2227784730913642,0.2138364779874214,0.2088404868673927,0.20795783030096923,0.19736967502144287,1.4257829432685905
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.22,0.195,0.1175,0.1113892365456821,0.13144654088050314,0.13837283792440744,0.14300289066485292,0.14381015915372153,1.200521665169167
