,0,1,2,3,4,sum
top_hat_box_of_gaussian_blur=3,0.32,0.135,0.12,0.115,0.1029504080351538,0.7929504080351537
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.15,0.145,0.0975,0.115,0.1431261770244821,0.6506261770244821
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.16,0.24,0.22,0.2025,0.17702448210922786,0.9995244821092278
maximum_box_of_laplace_box_of_gaussian_blur=1,0.05,0.13,0.1625,0.15375,0.15505335844318896,0.651303358443189
difference_of_gaussian=4,0.32,0.16,0.18,0.16625,0.19648462021343377,1.0227346202134338
gaussian_blur=18,0.0,0.19,0.22,0.2475,0.2253609541745135,0.8828609541745135
