,0,1,2,3,4,sum
top_hat_box=5,0.3,0.17,0.1275,0.08625,0.09404388714733543,0.7777938871473353
top_hat_box_of_gaussian_blur=3,0.22,0.135,0.1325,0.11375,0.1115987460815047,0.7128487460815046
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.14,0.225,0.2,0.21375,0.22884012539184953,1.0075901253918496
difference_of_gaussian=4,0.3,0.15,0.185,0.215,0.1786833855799373,1.0286833855799373
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.04,0.135,0.105,0.12375,0.1523510971786834,0.5561010971786835
maximum_box_of_laplace_box_of_gaussian_blur=1,0.0,0.185,0.25,0.2475,0.23448275862068965,0.9169827586206897
