,avrg_d_from_gt_to_pred,avrg_d_from_pred_to_gt,HD95,surf_overlap_of_gt_surf_w_pred_surf,surf_overlap_of_pred_surf_w_gt_surf,DSCsurf,DSCvol
0,0.43701545503215233,0.36016518822881916,1.3947705904556493,0.722298807613343,0.7797981777702855,0.7490012938989772,0.8811906545771472
1,0.3481866869008248,0.27685847930215085,1.0523179177415922,0.7734604764318295,0.859834062385134,0.8130980452247599,0.9061179691965311
2,0.4190531208404327,0.35747680604093124,1.2232947314527272,0.7099538637527056,0.7875584588653757,0.7459766300153587,0.8851572523354257
3,0.35652527394759803,0.3072504607164063,1.0941480704182593,0.776571009923763,0.8457952200477974,0.8088351831617425,0.9019776153772285
4,0.40574349739939264,0.26855711179670827,1.4882022711983744,0.7634203303562542,0.8746201167358614,0.8143068327109056,0.9005328469507322
5,0.31776770397550475,0.24872597828805953,0.9786357851621819,0.8043054245830588,0.8926449892325447,0.8449575536802884,0.9177804303726461
6,0.40224145463821687,0.32341701634529624,1.066443622513633,0.7047325101811086,0.805974716276049,0.7509410767535858,0.8965764748719074
7,0.23808501992033307,0.21680053315279904,0.6920000000000001,0.9117939336356667,0.9486183174852966,0.929341356329003,0.9354648913106856
8,0.3759991386732079,0.29339909245534074,1.107740493075883,0.7542012254256089,0.8427280038560283,0.794735140602681,0.8998055254821765
9,0.3811414291853251,0.299092379889324,1.0941480704182593,0.7258873025996604,0.8242458776544097,0.7710376461488284,0.9042537512347324
10,0.40545046952432107,0.3223148668085152,1.1733430870806716,0.7214411232087095,0.8121846401449218,0.7632757573541189,0.90106620141514
11,0.3188604557769447,0.2746809487044442,1.038,0.8092223478897427,0.8570055160942397,0.8317901008142438,0.9179900017897387
12,0.392528138700463,0.27226196043578743,1.3622033622040435,0.7775384917097792,0.8844265711529395,0.8263880177387557,0.9077675384120973
13,0.40995371684511245,0.33251597476293465,1.1733430870806716,0.6994818017150094,0.7889052104430788,0.7404300994463338,0.9013375053364849
14,0.41745900976666667,0.33862436416686975,1.1605192803223907,0.6975252586176472,0.7933549388608259,0.7417168665078229,0.8973850759731417
15,0.2850736566746878,0.2624223021170767,0.7132972732318553,0.8620316685599928,0.9062257013918917,0.8830411652806726,0.9257502240627994
16,0.45847942694327803,0.4145849787406319,1.467953677743273,0.6944508182063573,0.7392624532575393,0.7155373546639486,0.8884434061539757
17,0.4391742868584707,0.34238348738174607,1.3175287473144563,0.6879994073321806,0.7892755161585717,0.734307762628979,0.8989999541320229
18,0.5873628022876973,0.4569122188573342,1.7126126240338182,0.5893130400777237,0.6988410641684059,0.6394204954205481,0.8641453635591971
19,0.36002326099151055,0.3453836094443136,1.1475521774629684,0.780926931630952,0.8119296426681972,0.7955446121761084,0.9055110698137672
20,0.4529987391944435,0.39818592462162755,1.3175287473144563,0.6736940814701338,0.7443499899631557,0.7067549221634308,0.8902133587261445
21,0.4326932769098226,0.35217892077434926,1.2232947314527274,0.7009688900413281,0.8011940772915966,0.7475741783711835,0.8998422992625659
22,0.5678899837279041,0.40463065815845384,1.6772972306660499,0.6066322165866515,0.7355203374062765,0.6643885922370113,0.8736115998959526
23,0.4197529184204209,0.3894821630449666,1.2232947314527274,0.7114902193753253,0.7613116521658121,0.7349849961083568,0.8959286128845038
24,0.5777370747504446,0.49726073046315383,1.437045928284827,0.5584859832086565,0.618592240997363,0.586444809999402,0.8657018261380117
25,0.5104546337959769,0.42669039895261696,1.518068839018837,0.6379743578808851,0.7033323745651086,0.6685962092124934,0.880107911527822
26,0.6012078321306442,0.4051998535812782,1.934198800537318,0.6182736996812652,0.7507975470246717,0.6770066754045173,0.8726790486246386
27,0.4505055557076193,0.41255251122405634,1.2594590108455297,0.668583402294724,0.7263718363425292,0.6953556324559502,0.8906368123337068
28,0.5752518865261552,0.5032406996696089,1.668351581651781,0.6020659993990759,0.6654303935992932,0.6317226217594839,0.866079346226756
29,0.5049408604099813,0.3989891941713713,1.478112647939933,0.6410025277546426,0.7235780930653426,0.679247541639854,0.8853663360741432
