,0,1,2,3,4,5,6,7,sum
top_hat_box_of_gaussian_blur=3,0.26,0.125,0.1425,0.115,0.11709455228553538,0.10738255033557047,0.1010970464135021,0.09339107512709471,1.0614652241617026
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.26,0.17,0.21,0.1975,0.184721352536005,0.16970278044103548,0.16860759493670885,0.1594803238561476,1.520012051769897
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.13,0.14,0.0625,0.10375,0.10770194113963683,0.09971236816874401,0.11054852320675106,0.11843344003012615,0.8726462725452581
maximum_box_of_laplace_box_of_gaussian_blur=1,0.02,0.175,0.1525,0.18125,0.15529117094552286,0.1674656439757111,0.169957805907173,0.16239879495386933,1.1838634157822763
gaussian_blur=20,0.0,0.135,0.2175,0.19625,0.21102066374452097,0.21700223713646533,0.20573839662447257,0.2085294671436641,1.391040764649123
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.21,0.115,0.11,0.1075,0.12210394489668128,0.13294982422499202,0.1348523206751055,0.1437582376200339,1.0761643274168127
