,0,1,2,3,sum
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.35,0.315,0.355,0.3320754716981132,1.3520754716981132
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.31,0.305,0.3525,0.3522012578616352,1.3197012578616352
gaussian_blur=18,0.34,0.38,0.2925,0.31572327044025156,1.3282232704402515
