,0,1,2,3,4,sum
top_hat_box=5,0.54,0.36,0.37,0.315,0.30967336683417085,1.8946733668341709
top_hat_box_of_gaussian_blur=1,0.0,0.01,0.0325,0.105,0.1092964824120603,0.2567964824120603
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.34,0.25,0.245,0.23,0.2342964824120603,1.2992964824120605
maximum_box_of_laplace_box_of_gaussian_blur=1,0.12,0.38,0.3525,0.35,0.34673366834170855,1.5492336683417087
