,0,1,2,3,4,sum
top_hat_box_of_gaussian_blur=3,0.28,0.175,0.125,0.13,0.10470219435736677,0.8147021943573669
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.15,0.125,0.115,0.12125,0.12163009404388715,0.6328800940438871
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.16,0.17,0.2025,0.2,0.2043887147335423,0.9368887147335423
maximum_box_of_laplace_box_of_gaussian_blur=1,0.09,0.145,0.185,0.145,0.17680250783699059,0.7418025078369905
difference_of_gaussian=4,0.32,0.18,0.1825,0.1675,0.15862068965517243,1.0086206896551724
gaussian_blur=18,0.0,0.205,0.19,0.23625,0.23385579937304074,0.8651057993730407
