,0,1,2,3,4,sum
top_hat_box=5,0.6,0.4,0.37,0.29662077596996245,0.2994314592545799,1.9660522352245424
top_hat_box_of_gaussian_blur=1,0.0,0.01,0.0325,0.11514392991239049,0.10739102969046115,0.2650349596028516
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.23,0.25,0.255,0.2528160200250313,0.2381554011370815,1.2259714211621127
maximum_box_of_laplace_box_of_gaussian_blur=1,0.17,0.34,0.3425,0.3354192740926158,0.35502210991787747,1.5429413840104933
