,0,1,2,3,4,5,6,sum
top_hat_box=5,0.24,0.135,0.09,0.10888610763454318,0.08679245283018867,0.09380019274012207,0.09350292196631145,0.8479816751711654
top_hat_box_of_gaussian_blur=3,0.15,0.115,0.1075,0.10262828535669587,0.10754716981132076,0.08769675554127851,0.08319009969061533,0.7535623103999105
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.1,0.125,0.0775,0.0951188986232791,0.10628930817610063,0.13202698361708962,0.1438638707459608,0.7797990611624301
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.1,0.17,0.1825,0.17521902377972465,0.1710691823899371,0.17282364278830709,0.1772086627707116,1.1488205117286805
maximum_box_of_laplace_box_of_gaussian_blur=1,0.06,0.155,0.165,0.15894868585732166,0.1509433962264151,0.1599743013170575,0.15967686490202818,1.0095432483028224
difference_of_gaussian=4,0.35,0.145,0.165,0.16020025031289112,0.15471698113207547,0.1471249598458079,0.15022344448264008,1.2722656357734146
gaussian_blur=18,0.0,0.155,0.2125,0.19899874843554444,0.22264150943396227,0.20655316415033728,0.19233413544173256,1.1880275574615764
