,0,1,2,3,4,sum
top_hat_box=5,0.48,0.34,0.4025,0.3075,0.30423782416192285,1.834237824161923
top_hat_box_of_gaussian_blur=1,0.0,0.025,0.0275,0.11625,0.11385199240986717,0.28260199240986716
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.37,0.29,0.2175,0.22875,0.23972169512966476,1.3459716951296647
maximum_box_of_laplace_box_of_gaussian_blur=1,0.15,0.345,0.3525,0.3475,0.3421884882985452,1.5371884882985452
