,0,1,2,3,4,5,sum
top_hat_box_of_gaussian_blur=3,0.21,0.14,0.1775,0.16,0.14527238572323106,0.11923076923076924,0.9520031549540003
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.4,0.185,0.2575,0.24,0.2097683155917345,0.2,1.4922683155917345
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.15,0.185,0.1025,0.1,0.09830932999373826,0.1201923076923077,0.7560016376860459
maximum_box_of_laplace_box_of_gaussian_blur=1,0.07,0.14,0.18,0.145,0.18722604884157795,0.20833333333333334,0.9305593821749113
gaussian_blur=20,0.0,0.19,0.1825,0.26625,0.24733876017532874,0.22628205128205128,1.11237081145738
