,0,1,2,3,4,5,sum
top_hat_box=5,0.32,0.185,0.125,0.1075,0.10664993726474278,0.09724888035828536,0.9413988176230282
top_hat_box_of_gaussian_blur=3,0.19,0.095,0.0875,0.1125,0.12170639899623588,0.11036468330134357,0.7170710822975794
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.11,0.145,0.0675,0.11375,0.13927227101631118,0.1634676903390915,0.7389899613554027
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.06,0.16,0.23,0.21875,0.21957340025094102,0.22680742162507997,1.115130821876021
difference_of_gaussian=4,0.32,0.24,0.225,0.15375,0.17440401505646172,0.17722328854766475,1.2903773036041264
gaussian_blur=18,0.0,0.175,0.265,0.29375,0.2383939774153074,0.22488803582853487,1.1970320132438423
