,0,1,2,3,sum
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.33,0.29,0.365,0.3391959798994975,1.3241959798994976
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.3,0.32,0.3525,0.314070351758794,1.2865703517587939
gaussian_blur=18,0.37,0.39,0.2825,0.34673366834170855,1.3892336683417086
