0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.1855360512205678,0.2155386394671737,0.2205741402684775,0.2097311616394709,0.1819517244233778,0.1806587040863934,0.181579464049457,0.1789243170660165,0.1844966015074736,0.1827834429454312,0.18628445796748,0.1812106273603475,0.1788111008163713,0.1841185510593565,0.1734227822069936,0.1504185024547375,0.1423530575490153,0.1678076502485888,0.1742004072751674,0.1768248800845485,0.1633737727978091
0.1845278745299143,0.2158271384069791,0.2163890229490382,0.2110201480618659,0.1806768219150469,0.1805511649312436,0.1820992821976368,0.1798858573726532,0.182329682543807,0.1805544611983635,0.189048304065638,0.1793215202182472,0.1849336923087476,0.1846092101152451,0.1719005804145954,0.1533775076973733,0.1445375749634966,0.1718396642931603,0.1712067788453098,0.1762157048504589,0.1666347999764915
0.1860837075620178,0.2161026487419983,0.2153841350177765,0.2010382256687793,0.1823877570012766,0.1806311592805088,0.181549486802222,0.1799378505609478,0.1809823888960667,0.1817830586152781,0.1889891962154817,0.1800641497385922,0.1835293425179451,0.184679524362349,0.1700282944965511,0.1565285718761387,0.1416844296448806,0.1713137987472827,0.1722524467017225,0.1756225103682823,0.1660185206045805
0.1846793903483245,0.2172656404746922,0.2170882863488422,0.209325697150794,0.1821790517347357,0.182663943948122,0.1831066768617068,0.1792590750822554,0.1831598953787502,0.180062359695947,0.1871018226387952,0.182306705006936,0.1883346164588081,0.1838206341357902,0.1725414638781568,0.158574326591509,0.1433593338973412,0.1735491878382662,0.172649154115429,0.1764463368066123,0.165994758845647
0.1843786011792761,0.2116971448073593,0.2156190044612116,0.2060674700834755,0.1813814711778792,0.1801043390442896,0.1814032213476103,0.1804761012088052,0.1839526238375508,0.1819438517660079,0.1863707948237016,0.1813087546126512,0.181008538983753,0.1844134453726707,0.1697352292334103,0.1516253099653458,0.1446190527857256,0.1703654280431457,0.1743031891130495,0.1758413675188333,0.1667378297332682
0.1851470640048449,0.2182548655692736,0.2221086240348593,0.2097084582426526,0.1796415165523646,0.1823458348072229,0.1818895474756613,0.1794389950810332,0.1834479564993604,0.180857311112944,0.1860038241248001,0.1819881755782617,0.1853157549565042,0.1834852178342073,0.1692854203756911,0.153050654702051,0.1441349521299017,0.1705738283958709,0.1756428185400904,0.1753583959987629,0.1653448624063458
0.1827386378377622,0.2182764408042398,0.2185225815022365,0.2093075345573534,0.1807815640776519,0.1792985477419257,0.1811061099560467,0.1788231886514091,0.1838180899634448,0.1826332683429309,0.1867494307682697,0.1808747191412466,0.1792355290934183,0.1854600089109367,0.1699375873197979,0.1552946565764417,0.1454567025578453,0.1704059591931999,0.1765685169040253,0.1777191613683623,0.1673331279023676
0.1821863949115235,0.2174957596086564,0.2160982208182211,0.2073506917620917,0.1808378229238059,0.1817407181331274,0.1812288305883802,0.1793492928859589,0.1837144325066123,0.1833199119506022,0.1854338961528223,0.1807320328045287,0.1828133625212456,0.1859066289060946,0.1710734454883502,0.1547528937771376,0.1437568303942435,0.1695553158953871,0.1740787544078376,0.1748119797455822,0.164858405652762
0.1854787018111326,0.2190542726346157,0.2188849279398587,0.2129718786799919,0.1846211754484098,0.1812713296830805,0.1817200892702486,0.1780026519413091,0.1831750386612389,0.1800997565641077,0.1886772647800032,0.1822877371919816,0.1847994513775424,0.1832519287764733,0.1701444356677375,0.1594905054234816,0.1436133886959673,0.168331649057151,0.1731713018596101,0.1776042169189076,0.1676404426308385
0.1828317599220807,0.2153878564412537,0.2206861091349028,0.2177482480560753,0.1808865317169622,0.1818326060042051,0.181321748960464,0.1793205296100021,0.1822298843126814,0.1816922969197309,0.1863024384328336,0.1819805939618462,0.1850131573625282,0.1839968624061624,0.1725811086198832,0.1526607369261212,0.1419436929044291,0.1707973501175237,0.1750785246589485,0.1773986747994362,0.1671708324035929
0.1829387957152292,0.2211601571221324,0.2210415639465563,0.21086781621529,0.1815170004644424,0.1799491277970375,0.1825932613194946,0.1806438908892531,0.183329150323471,0.1822003899298385,0.186872806440926,0.1817565131634349,0.1851043306291173,0.1842761029697898,0.1714921251932616,0.1581659085414912,0.1424997695135103,0.1697301478734093,0.1704214859053939,0.1760359824882671,0.1665927099406116
