,0,1,2,3,4,5,sum
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.37,0.185,0.16,0.15875,0.15756434400502198,0.16238767650834404,1.1937020205133662
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.31,0.245,0.235,0.25,0.24419334588826114,0.22785622593068036,1.5120495718189417
maximum_box_of_laplace_box_of_gaussian_blur=1,0.09,0.205,0.21,0.14125,0.15693659761456372,0.1662387676508344,0.9694253652653981
gaussian_blur=18,0.0,0.235,0.2625,0.31,0.2699309478970496,0.2593068035943517,1.3367377514914014
difference_of_gaussian=2,0.23,0.13,0.1325,0.14,0.1713747645951036,0.18421052631578946,0.9880852909108931
