,0,1,2,3,4,sum
gaussian_blur=18,0.0,0.105,0.1825,0.22125,0.22375864236329351,0.7325086423632936
top_hat_box=5,0.23,0.17,0.0925,0.1025,0.08736643620364551,0.6823664362036456
top_hat_box_of_gaussian_blur=3,0.21,0.09,0.08,0.11,0.09239472030169704,0.582394720301697
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.14,0.16,0.2175,0.1725,0.18416090509113764,0.8741609050911376
difference_of_gaussian=4,0.23,0.19,0.1575,0.14125,0.16279069767441862,0.8815406976744187
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.16,0.155,0.0875,0.09,0.1049654305468259,0.5974654305468259
maximum_box_of_laplace_box_of_gaussian_blur=1,0.03,0.13,0.1825,0.1625,0.14456316781898176,0.6495631678189817
