,avrg_d_from_gt_to_pred,avrg_d_from_pred_to_gt,HD95,surf_overlap_of_gt_surf_w_pred_surf,surf_overlap_of_pred_surf_w_gt_surf,DSCsurf,DSCvol
0,0.4241667199377894,0.24984020478510488,1.73,0.7772666154713431,0.8991268327227576,0.832261221868834,0.8990494452924576
1,0.3574573846079365,0.26512002878808155,1.1605192803223907,0.772908255266117,0.8728524572581304,0.8184989529237868,0.9067773241518771
2,0.24788694721180948,0.19768854245256126,0.6920000000000001,0.8905808928989587,0.9668088278321466,0.9257512880033214,0.9308261090767229
3,0.24997429224001966,0.21332834435206394,0.7736795202149273,0.8642623873997589,0.9189071260188597,0.8898004936511164,0.9284094385615175
4,0.408949607673497,0.24286765579371286,1.6043359997207567,0.7788301713179555,0.9067553982295771,0.83598636985904,0.9043887723945113
5,0.35818228289912407,0.26740509487887615,1.1605192803223907,0.7967430815582482,0.887367845052485,0.8385001990242476,0.9108157277957156
6,0.306977640034482,0.24378772433509324,0.9475600244839373,0.8149377281776191,0.8999367328400334,0.8540387455229799,0.9202472325483918
7,0.1863711932367422,0.16704076681751462,0.519,0.9534257357399264,0.981569761103339,0.966834818225167,0.9481986037987691
8,0.3418897111029881,0.22777719940047086,1.107740493075883,0.7962243387588673,0.91461182188892,0.8491681283131888,0.9130613883689038
9,0.3859712787729578,0.2678454435030322,1.2712851765044695,0.7603233831404864,0.8718007544345368,0.8105030765794404,0.9078252752204983
10,0.2988278577914222,0.23119049383835547,0.9475600244839373,0.8313524273366124,0.9067118015441801,0.8663398839952702,0.9260467061626944
11,0.18063747728497104,0.16712374060467608,0.5470740352091297,0.9427442022449873,0.9703692803379624,0.9560293488066849,0.949237938439754
12,0.40359791493615876,0.252890105795188,1.4265945464637106,0.7702963491936989,0.9099037224298435,0.8326375563207956,0.9099425120972745
13,0.4146337085533653,0.2580887276165307,1.508179034465073,0.7569431117419368,0.8816338651931681,0.8127256673860248,0.91264398977254
14,0.30823075867146704,0.24335566381445434,0.8821303758515517,0.8265047200543286,0.9227646888679825,0.8703660243559662,0.9216232825267247
15,0.233151505221349,0.21419952098641093,0.6473067279118919,0.9073768786831448,0.938976884945695,0.9225198235800739,0.9384759744844471
16,0.3117550808986318,0.24265792675081566,0.9316335116342693,0.8330575591744663,0.9150399094479466,0.870975254672741,0.92499464924805
17,0.41508764942138215,0.2785421273976482,1.4054586440020214,0.7570648156904196,0.8670555538657648,0.8066588004777719,0.9108577492070014
18,0.378006095931634,0.29138724089925777,1.038,0.7331658955482582,0.8510952520961124,0.7862194703228881,0.9082082658890913
19,0.2629569554720599,0.23426885617215606,0.7927855952273603,0.8563101710343093,0.8992758280484131,0.8766731186410849,0.9326866492445388
20,0.4023135192372896,0.2615367073703887,1.557,0.766175139676401,0.8828543590136249,0.8188939388476617,0.9143580864435039
21,0.35952847313281744,0.25346171256682043,1.2475207413105402,0.8161527435687654,0.9091844686466292,0.8588184074458699,0.920756389851818
22,0.41616972725816037,0.30943864995651,1.1605192803223907,0.6960948719487607,0.8198753526717679,0.7514772533880624,0.901554796479833
23,0.20696389856935143,0.1979396889546444,0.5470740352091297,0.9394469502278843,0.9531960368503873,0.9460776103885832,0.9450185878245243
