,0,1,2,3,4,5,sum
top_hat_box=5,0.28,0.15,0.1025,0.12375,0.1069182389937107,0.09352978859705317,0.856698027590764
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.17,0.145,0.1,0.0975,0.13836477987421383,0.14253683536194747,0.7934016152361614
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.15,0.195,0.1875,0.19125,0.20943396226415095,0.2088404868673927,1.1420244491315437
maximum_box_of_laplace_box_of_gaussian_blur=1,0.08,0.16,0.175,0.145,0.15345911949685534,0.16047405509288917,0.8739331745897444
difference_of_gaussian=4,0.32,0.175,0.18,0.1775,0.1641509433962264,0.1620755925688661,1.1787265359650927
gaussian_blur=18,0.0,0.175,0.255,0.265,0.22767295597484277,0.23254324151185138,1.1552161974866941
