,0,1,2,3,4,5,sum
top_hat_box_of_gaussian_blur=3,0.3,0.105,0.19,0.16,0.13442211055276382,0.12311153969784636,1.0125336502506102
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.23,0.17,0.2675,0.225,0.20728643216080403,0.2108646737383478,1.3106511058991517
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.22,0.19,0.0825,0.11375,0.1099246231155779,0.11668273866923819,0.8328573617848162
maximum_box_of_laplace_box_of_gaussian_blur=1,0.08,0.21,0.1775,0.18875,0.18341708542713567,0.1912568306010929,1.0309239160282284
gaussian_blur=20,0.0,0.19,0.205,0.22375,0.2506281407035176,0.24075859852137577,1.1101367392248933
