,0,1,2,3,4,sum
top_hat_box=5,0.5,0.375,0.34,0.34375,0.29652996845425866,1.8552799684542587
top_hat_box_of_gaussian_blur=1,0.0,0.015,0.0325,0.0875,0.11230283911671925,0.24730283911671924
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.31,0.275,0.2375,0.23625,0.23722397476340695,1.295973974763407
maximum_box_of_laplace_box_of_gaussian_blur=1,0.19,0.335,0.39,0.3325,0.35394321766561515,1.6014432176656153
