,0,1,2,3,4,5,sum
top_hat_box_of_gaussian_blur=3,0.3,0.115,0.1225,0.14875,0.11313639220615965,0.11531069827033953,0.9146970904764993
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.23,0.205,0.1925,0.19875,0.17473287240729102,0.1598334401024984,1.1608163125097892
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.14,0.155,0.075,0.08875,0.10370835952231301,0.0980140935297886,0.6604724530521017
maximum_box_of_laplace_box_of_gaussian_blur=1,0.04,0.12,0.1525,0.16625,0.16593337523570081,0.1697629724535554,0.8144463476892563
gaussian_blur=20,0.0,0.15,0.2075,0.21625,0.2143306096794469,0.21524663677130046,1.0033272464507472
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.18,0.14,0.1425,0.1,0.12256442489000628,0.14157591287636132,0.8266403377663676
