,0,1,2,3,4,sum
top_hat_box_of_gaussian_blur=3,0.26,0.145,0.13,0.1275,0.10602258469259725,0.7685225846925974
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.14,0.21,0.085,0.11625,0.12484316185696362,0.6760931618569637
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.18,0.18,0.1725,0.2025,0.20702634880803011,0.94202634880803
maximum_box_of_laplace_box_of_gaussian_blur=1,0.06,0.16,0.165,0.1625,0.1606022584692597,0.7081022584692597
difference_of_gaussian=4,0.36,0.14,0.1825,0.17,0.15746549560853199,1.009965495608532
gaussian_blur=18,0.0,0.165,0.265,0.22125,0.2440401505646173,0.8952901505646174
