,0,1,2,3,4,5,sum
top_hat_box=5,0.22,0.16,0.125,0.10875,0.12107904642409034,0.11658615136876006,0.8514151977928504
top_hat_box_of_gaussian_blur=3,0.15,0.135,0.135,0.11125,0.11731493099121706,0.10080515297906602,0.749370083970283
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.14,0.15,0.16,0.18625,0.20200752823086573,0.22608695652173913,1.064344484752605
maximum_box_of_laplace_box_of_gaussian_blur=1,0.05,0.18,0.1875,0.1575,0.1587202007528231,0.1713365539452496,0.9050567546980727
difference_of_gaussian=4,0.44,0.2,0.15,0.18625,0.16499372647427854,0.171658615136876,1.3129023416111545
gaussian_blur=18,0.0,0.175,0.2425,0.25,0.23588456712672523,0.2135265700483092,1.1169111371750344
