,0,1,2,3,4,5,sum
top_hat_box=5,0.39,0.165,0.1225,0.115,0.12593984962406016,0.14015394483643362,1.0585937944604937
top_hat_box_of_gaussian_blur=3,0.2,0.105,0.155,0.13875,0.12719298245614036,0.09974342527261065,0.8256864077287509
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.14,0.15,0.11,0.11625,0.13032581453634084,0.1504169339320077,0.7969927484683486
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.24,0.28,0.18,0.22,0.19486215538847118,0.2152020525978191,1.33006420798629
maximum_box_of_laplace_box_of_gaussian_blur=1,0.03,0.13,0.175,0.1625,0.17606516290726817,0.1731879409878127,0.8467531038950808
gaussian_blur=18,0.0,0.17,0.2575,0.2475,0.24561403508771928,0.22129570237331622,1.1419097374610356
