,0,1,2,3,4,sum
gaussian_blur=18,0.0,0.12,0.2225,0.2125,0.21155053358443188,0.7665505335844319
top_hat_box=5,0.28,0.14,0.115,0.09375,0.0903954802259887,0.7191454802259887
top_hat_box_of_gaussian_blur=3,0.15,0.095,0.105,0.1,0.10546139359698682,0.5554613935969868
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.09,0.155,0.2025,0.18375,0.16070307595731326,0.7919530759573132
difference_of_gaussian=4,0.29,0.155,0.1425,0.15625,0.16446955430006277,0.9082195543000626
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.12,0.15,0.0925,0.09375,0.11236660389202763,0.5686166038920277
maximum_box_of_laplace_box_of_gaussian_blur=1,0.07,0.185,0.12,0.16,0.15505335844318896,0.6900533584431889
