,0,1,2,3,4,sum
gaussian_blur=18,0.0,0.185,0.1725,0.21375,0.20652856246076584,0.7777785624607658
top_hat_box=5,0.33,0.145,0.1025,0.0975,0.08725674827369742,0.7622567482736975
top_hat_box_of_gaussian_blur=3,0.15,0.135,0.115,0.1025,0.09290646578782172,0.5954064657878217
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.13,0.125,0.18,0.1775,0.20087884494664154,0.8133788449466416
difference_of_gaussian=4,0.26,0.12,0.1775,0.16125,0.15881983678593847,0.8775698367859385
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.08,0.13,0.0875,0.09375,0.11738857501569366,0.5086385750156937
maximum_box_of_laplace_box_of_gaussian_blur=1,0.05,0.16,0.165,0.15375,0.1362209667294413,0.6649709667294413
