,0,1,2,3,sum
top_hat_box_of_gaussian_blur=3,0.49,0.25,0.1725,0.16270337922403003,1.07520337922403
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.31,0.3,0.315,0.34167709637046306,1.2666770963704632
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.2,0.205,0.165,0.18147684605757197,0.751476846057572
maximum_box_of_laplace_box_of_gaussian_blur=1,0.0,0.245,0.3475,0.3141426783479349,0.9066426783479349
