,0,1,2,3,4,sum
top_hat_box=5,0.4,0.355,0.4075,0.30625,0.29274447949526816,1.7614944794952683
top_hat_box_of_gaussian_blur=1,0.0,0.01,0.0475,0.09,0.12302839116719243,0.2705283911671924
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.42,0.26,0.23,0.235,0.21892744479495269,1.3639274447949528
maximum_box_of_laplace_box_of_gaussian_blur=1,0.18,0.375,0.315,0.36875,0.36529968454258677,1.604049684542587
