,0,1,2,3,4,sum
top_hat_box_of_gaussian_blur=3,0.19,0.185,0.1275,0.10875,0.11466165413533834,0.7259116541353383
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.15,0.115,0.1,0.11625,0.13721804511278196,0.618468045112782
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.25,0.16,0.2125,0.19625,0.19486215538847118,1.0136121553884712
maximum_box_of_laplace_box_of_gaussian_blur=1,0.12,0.175,0.165,0.155,0.15726817042606517,0.7722681704260652
difference_of_gaussian=4,0.29,0.18,0.18,0.18125,0.16791979949874686,0.9991697994987467
gaussian_blur=18,0.0,0.185,0.215,0.2425,0.22807017543859648,0.8705701754385966
