,0,1,2,3,4,5,sum
top_hat_box=5,0.2,0.135,0.075,0.10275689223057644,0.08947700063011972,0.09496124031007752,0.6971951331707738
top_hat_box_of_gaussian_blur=3,0.25,0.075,0.11,0.11027568922305764,0.1001890359168242,0.07978036175710594,0.7252450868969877
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.11,0.155,0.095,0.08897243107769423,0.13043478260869565,0.12726098191214472,0.7066681955985347
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.11,0.165,0.2,0.20426065162907267,0.1833648393194707,0.1753875968992248,1.0380130878477682
maximum_box_of_laplace_box_of_gaussian_blur=1,0.06,0.155,0.145,0.17293233082706766,0.15374921235034655,0.1605297157622739,0.8472112589396882
difference_of_gaussian=4,0.27,0.2,0.1675,0.13909774436090225,0.15059861373660996,0.15665374677002583,1.0838501048675382
gaussian_blur=18,0.0,0.115,0.2075,0.18170426065162906,0.19218651543793322,0.2054263565891473,0.9018171326787096
