,avrg_d_from_gt_to_pred,avrg_d_from_pred_to_gt,HD95,surf_overlap_of_gt_surf_w_pred_surf,surf_overlap_of_pred_surf_w_gt_surf,DSCsurf,DSCvol,avrg_d_from_gt_to_pred,avrg_d_from_pred_to_gt,HD95,surf_overlap_of_gt_surf_w_pred_surf,surf_overlap_of_pred_surf_w_gt_surf,DSCsurf,DSCvol,avrg_d_from_gt_to_pred,avrg_d_from_pred_to_gt,HD95,surf_overlap_of_gt_surf_w_pred_surf,surf_overlap_of_pred_surf_w_gt_surf,DSCsurf,DSCvol
10,0.5279283288129345,0.4650389742688061,0.8989343691282473,0.5402841609203665,0.6970738732705392,0.6081450488363611,0.8610602314140726,0.5279283288129345,0.4650389742688061,0.8989343691282473,0.5402841609203665,0.6970738732705392,0.6081450488363611,0.8610602314140726,0.514701761509772,0.45225404383792406,0.8821303758515519,0.5633964030874157,0.7227207513437746,0.6324732913422263,0.864215935205667
11,0.46689869991800687,0.4130757741149289,0.7540895172325365,0.6529550214260567,0.8074445755025382,0.7203339354961134,0.8776690906510396,0.46689869991800687,0.4130757741149289,0.7540895172325365,0.6529550214260567,0.8074445755025382,0.7203339354961134,0.8776690906510396,0.4464989770506201,0.3963655647182337,0.7339768388716365,0.7035476648475423,0.854090108636277,0.7697088946093869,0.8820426203160808
12,0.5349997753093857,0.46825295328145405,0.8650000000000001,0.4719872933075361,0.6346278878782413,0.5447926875659677,0.8574488678970095,0.5349997753093857,0.46825295328145405,0.8650000000000001,0.4719872933075361,0.6346278878782413,0.5447926875659677,0.8574488678970095,0.527381950582444,0.45832452412856345,0.8650000000000001,0.4910159005377046,0.6635825729335197,0.5675452257470058,0.8601365840393821
13,0.5257875118149881,0.4559030728060476,0.8650000000000001,0.5411494130173903,0.6969378270075733,0.6103084076986627,0.863570389860278,0.5257875118149881,0.4559030728060476,0.8650000000000001,0.5411494130173903,0.6969378270075733,0.6103084076986627,0.863570389860278,0.5151847603369094,0.4425800765660959,0.8650000000000001,0.5726107277655658,0.7402319775403001,0.6467059822049803,0.8668390495899313
14,0.5129424556347685,0.44377252581865345,0.8650000000000001,0.5710354965817597,0.753518834303437,0.6504179008978492,0.8666293384225925,0.5129424556347685,0.44377252581865345,0.8650000000000001,0.5710354965817597,0.753518834303437,0.6504179008978492,0.8666293384225925,0.4985439570041734,0.43045110345943927,0.8650000000000001,0.6026892187484548,0.7848673258191594,0.682045677547485,0.869948583443932
15,0.4738229948433169,0.42091598764087845,0.7736795202149273,0.6392035537099574,0.782956644593572,0.702186309350127,0.8802198262501362,0.4738229948433169,0.42091598764087845,0.7736795202149273,0.6392035537099574,0.782956644593572,0.702186309350127,0.8802198262501362,0.4502974730107117,0.40173927631533485,0.7540895172325365,0.7006237773461998,0.8438136502445088,0.7639355641040596,0.8849862534699978
16,0.5254797443531155,0.4704395796386373,0.865,0.48602796377154045,0.6239401036178066,0.548603231962467,0.8670186342260393,0.5254797443531155,0.4704395796386373,0.865,0.48602796377154045,0.6239401036178066,0.548603231962467,0.8670186342260393,0.5162738940189125,0.4589493520680092,0.865,0.510131533935236,0.6583277362697816,0.5770776179616622,0.86954259436854
17,0.5218700919361413,0.4549566885013507,0.9316335116342692,0.5673749324984451,0.7256179041300836,0.6381269496139572,0.8651247315815289,0.5218700919361413,0.4549566885013507,0.9316335116342692,0.5673749324984451,0.7256179041300836,0.6381269496139572,0.8651247315815289,0.5137336585713086,0.4452091081377668,0.9316335116342692,0.5936728432808562,0.757651962145392,0.666541297133583,0.8679197127825702
18,0.5028829873256816,0.441121013256296,0.865,0.5815408074875403,0.7489833507735054,0.654991919104391,0.8691681663130187,0.5028829873256816,0.441121013256296,0.865,0.5815408074875403,0.7489833507735054,0.654991919104391,0.8691681663130187,0.49109992438183503,0.4298157767965394,0.8475234510029797,0.6041223114497959,0.7754614503633094,0.6792199245867625,0.8720934049047719
19,0.4779734246731728,0.4266500177430089,0.7736795202149273,0.6435481594976025,0.7881767124632312,0.7069599096892131,0.8795239694803013,0.4779734246731728,0.4266500177430089,0.7736795202149273,0.6435481594976025,0.7881767124632312,0.7069599096892131,0.8795239694803013,0.4577385971854327,0.40929826471529807,0.7540895172325365,0.6854036839451068,0.827370185459878,0.748220981995483,0.8835899487300446
20,0.5337908710186607,0.4809448495759372,0.865,0.47422106327608493,0.607231625984695,0.5343508828702451,0.8658819233883129,0.5337908710186607,0.4809448495759372,0.865,0.47422106327608493,0.607231625984695,0.5343508828702451,0.8658819233883129,0.5219503981609546,0.4654410144262055,0.8475234510029797,0.5029834745851618,0.6508152045653124,0.5695567490981783,0.8688877710960902
21,0.5070130286206886,0.454982483765989,0.865,0.5549561533000219,0.6988832861437613,0.6193630685825762,0.8707125809751108,0.5070130286206886,0.454982483765989,0.865,0.5549561533000219,0.6988832861437613,0.6193630685825762,0.8707125809751108,0.4973010903692107,0.44518974135037687,0.865,0.5825420495923948,0.7322215414425104,0.6493311362327913,0.8733286684669346
22,0.5104688123331252,0.44785248180168113,0.8650000000000001,0.5655782863719059,0.7241759126755718,0.6357388348270563,0.8655078190441529,0.5104688123331252,0.44785248180168113,0.8650000000000001,0.5655782863719059,0.7241759126755718,0.6357388348270563,0.8655078190441529,0.49752258917590353,0.43569008487871924,0.8650000000000001,0.5948272631581508,0.7603055845783012,0.6678601993360737,0.8689798181671152
23,0.49340861761889254,0.44121618713608374,0.7927855952273603,0.6109344967912511,0.7516697186839574,0.6725327326548532,0.8794417112657517,0.49340861761889254,0.44121618713608374,0.7927855952273603,0.6109344967912511,0.7516697186839574,0.6725327326548532,0.8794417112657517,0.4705143177282694,0.42235743239105844,0.7736795202149273,0.6643818757825106,0.80377593237794,0.7260152843563714,0.8836621281162742
24,0.531752133555175,0.47157171989320146,0.8650000000000001,0.4899664982625464,0.6305285954892673,0.5535147628453649,0.8654337156025695,0.531752133555175,0.47157171989320146,0.8650000000000001,0.4899664982625464,0.6305285954892673,0.5535147628453649,0.8654337156025695,0.5188464001506558,0.45565342938458114,0.865,0.5221269965541272,0.675305692602076,0.5910226834824307,0.8687895074258681
25,0.5132433224422379,0.44820115171171954,0.8650000000000001,0.5701436653575798,0.7314157586496148,0.6413286223965321,0.8686298593253668,0.5132433224422379,0.44820115171171954,0.8650000000000001,0.5701436653575798,0.7314157586496148,0.6413286223965321,0.8686298593253668,0.5065431216457725,0.44092829121828914,0.8650000000000001,0.5857998337877516,0.7512212313220158,0.6585784554009778,0.8707194214151383
26,0.5104407757466143,0.44390502642409185,0.8650000000000001,0.5791303703887798,0.7532775886836232,0.6552355649841827,0.8684303622876194,0.5104407757466143,0.44390502642409185,0.8650000000000001,0.5791303703887798,0.7532775886836232,0.6552355649841827,0.8684303622876194,0.49713514461689584,0.43102569937654556,0.865,0.6073619458008943,0.7874806728569225,0.6859934261141053,0.87177341779294
27,0.4976787639563545,0.4493852790182501,0.7736795202149273,0.5978426758067835,0.73851919465186,0.6594056071150532,0.8789844688581064,0.4976787639563545,0.4493852790182501,0.7736795202149273,0.5978426758067835,0.73851919465186,0.6594056071150532,0.8789844688581064,0.47791040919618505,0.43319162676803685,0.7540895172325365,0.643349910127496,0.7834375590680889,0.7051033668930442,0.8826935727722829
28,0.491364030102178,0.4399279254976267,0.7927855952273603,0.5439159506901354,0.6787586142074619,0.6051288898372068,0.8746124729516702,0.491364030102178,0.4399279254976267,0.7927855952273603,0.5439159506901354,0.6787586142074619,0.6051288898372068,0.8746124729516702,0.4775661877157062,0.42379075754020784,0.7927855952273603,0.5760372017786181,0.7171967519117711,0.6397383090950788,0.8781197076531763
29,0.493968664277106,0.428268293148732,0.8821303758515517,0.6135598986844051,0.7653117232181308,0.6806540271881899,0.8753827976465367,0.493968664277106,0.428268293148732,0.8821303758515517,0.6135598986844051,0.7653117232181308,0.6806540271881899,0.8753827976465367,0.4862153530986588,0.4195945019345485,0.8821303758515517,0.63167322761987,0.7852749202991008,0.6993992030629083,0.8776673096542853
30,0.49052976471160414,0.4264008835162977,0.865,0.5950465799829349,0.7611288463915644,0.6684035928427157,0.8725727102618437,0.49052976471160414,0.4264008835162977,0.865,0.5950465799829349,0.7611288463915644,0.6684035928427157,0.8725727102618437,0.47904425508539633,0.4145867963212338,0.865,0.6200345913206761,0.7887193298236173,0.6943099446266329,0.8758853733840388
31,0.5073693456561603,0.45400036792529497,0.7927855952273603,0.5853208413870576,0.7285979785718251,0.6476977208066304,0.8771635446830041,0.5073693456561603,0.45400036792529497,0.7927855952273603,0.5853208413870576,0.7285979785718251,0.6476977208066304,0.8771635446830041,0.48987616342487517,0.4388761477129601,0.7927855952273603,0.6248244019501362,0.7685092790163727,0.6878121785808528,0.8805387220739546
32,0.5048851933719236,0.44597639882566886,0.8114419264494533,0.5340653197575312,0.6859595828045286,0.6018230754101151,0.881169368735588,0.5048851933719236,0.44597639882566886,0.8114419264494533,0.5340653197575312,0.6859595828045286,0.6018230754101151,0.881169368735588,0.49578538992150906,0.4355261086769287,0.7927855952273603,0.556428985044603,0.7141650853897538,0.6265905630986842,0.8834096797251055
33,1.518610513746756,0.9623717787137775,5.632471926250498,0.39590909411110503,0.5586001629614739,0.4631923520345682,0.6168360321416744,0.5043103265127596,0.44995601689599296,0.865,0.5689514152766217,0.7195095599331685,0.6361695770972932,0.875489385817847,0.49473846518379966,0.4379868724967146,0.865,0.5970547288405081,0.7508406800094872,0.6653617272486618,0.8782565118417538
34,0.5003707963340517,0.426126236317259,0.8821303758515519,0.5997519656544954,0.7688261634816075,0.6736305375131901,0.8717635855390061,0.5003707963340517,0.426126236317259,0.8821303758515519,0.5997519656544954,0.7688261634816075,0.6736305375131901,0.8717635855390061,0.48728934773262156,0.4146324518932745,0.8821303758515517,0.6257681444855436,0.7945371024220966,0.6993072439084971,0.8752494256330835
35,0.47978863686721795,0.4249123893955251,0.7736795202149273,0.6378571305327956,0.7925326134012052,0.7054709747191409,0.8818778042476099,0.47978863686721795,0.4249123893955251,0.7736795202149273,0.6378571305327956,0.7925326134012052,0.7054709747191409,0.8818778042476099,0.466183205181654,0.41203456849593467,0.7736795202149273,0.6639716820055807,0.8193906262149185,0.7321967564698613,0.8849019629249547
36,0.5045603912604103,0.45313245945484737,0.8475234510029797,0.5111142778249265,0.6238172052469575,0.5617067707409037,0.8570174886012377,0.5045603912604103,0.45313245945484737,0.8475234510029797,0.5111142778249265,0.6238172052469575,0.5617067707409037,0.8570174886012377,0.49331024991856615,0.43999668330352754,0.8475234510029797,0.535346576045806,0.658379843665829,0.5905747306620386,0.859808403002659
37,0.45888885844535227,0.4125858034160496,0.7927855952273603,0.6597009103094399,0.7798422022642744,0.7140623669659488,0.8631865860878696,0.45888885844535227,0.4125858034160496,0.7927855952273603,0.6597009103094399,0.7798422022642744,0.7140623669659488,0.8631865860878696,0.45785055494408106,0.4056028399354768,0.8114419264494533,0.6735200314615708,0.8050917454795486,0.7326434847962892,0.8643636216921373
38,0.47000564020373364,0.4695181368772002,0.865,0.6114434232350444,0.7114945426150971,0.6578969924996594,0.869126154532956,0.47000564020373364,0.4695181368772002,0.865,0.6114434232350444,0.7114945426150971,0.6578969924996594,0.869126154532956,0.46245744669528277,0.4535848889992409,0.8475234510029797,0.6324282080116763,0.7461749565363901,0.6847084398836603,0.8719659724907474
39,0.4738646165594988,0.429149551662384,0.7927855952273603,0.6385208259162907,0.7596019584270225,0.693216046538653,0.876309476465985,0.4738646165594988,0.429149551662384,0.7927855952273603,0.6385208259162907,0.7596019584270225,0.693216046538653,0.876309476465985,0.4679159089764282,0.417866902399281,0.7927855952273603,0.6551073419626101,0.7895796849430039,0.7152566865926081,0.8786330704622684
40,0.5300082274864039,0.5062286651768175,1.038,0.5235646269140444,0.6529951318375867,0.5816572366646421,0.8461992875607395,0.5300082274864039,0.5062286651768175,1.038,0.5235646269140444,0.6529951318375867,0.5816572366646421,0.8461992875607395,0.536334133038773,0.5000983236901011,0.9786357851621819,0.5156169291682264,0.6529467651773062,0.5769283184301743,0.8455603852836041
41,0.48527394286002373,0.42579065039457054,0.865,0.5736221286190643,0.7160190869358176,0.6368000629722421,0.8485997810820672,0.48527394286002373,0.42579065039457054,0.865,0.5736221286190643,0.7160190869358176,0.6368000629722421,0.8485997810820672,0.4853750380209407,0.42406433803652194,0.8650000000000001,0.5699319969405126,0.7149172022647534,0.6345698332546154,0.8490645458860617
42,0.5164902050137734,0.4467722864640088,0.8475234510029797,0.5041837501179253,0.6794928423735834,0.580607034947808,0.8434462178894941,0.5164902050137734,0.4467722864640088,0.8475234510029797,0.5041837501179253,0.6794928423735834,0.580607034947808,0.8434462178894941,0.5147743361128667,0.4426440174754464,0.8114419264494533,0.5125881464483452,0.6971725130058092,0.5919420701030684,0.8449207904099094
43,0.4935231217755023,0.42726431539246107,0.7927855952273603,0.6001745725749613,0.7715874955625827,0.674960618433406,0.8507096869369132,0.4935231217755023,0.42726431539246107,0.7927855952273603,0.6001745725749613,0.7715874955625827,0.674960618433406,0.8507096869369132,0.4972337769901529,0.4264825049806241,0.8114419264494533,0.599717022966376,0.7759242829105423,0.6758035899386525,0.8510214481917163
44,0.5199336355461438,0.45114392944316956,0.865,0.5619499371716169,0.732213324423943,0.6357017500761541,0.8819116624583745,0.5199336355461438,0.45114392944316956,0.865,0.5619499371716169,0.732213324423943,0.6357017500761541,0.8819116624583745,0.5134102754932299,0.44477091527682944,0.865,0.5707027367037142,0.7442808485895526,0.6458568836647829,0.883307825476077
45,0.4942805701448962,0.4292374156265354,0.8114419264494533,0.6280374320204716,0.7839953658260485,0.6960954723011683,0.8881176796257051,0.4942805701448962,0.4292374156265354,0.8114419264494533,0.6280374320204716,0.7839953658260485,0.6960954723011683,0.8881176796257051,0.4888861785479593,0.4250974642551252,0.8114419264494533,0.6432641700422637,0.794249619165434,0.7091916239760104,0.8891833230382128
46,0.5282365800284073,0.4562443588268946,0.8650000000000001,0.5092456393740175,0.6818585901153821,0.5853891178209204,0.8245664921516589,0.5282365800284073,0.4562443588268946,0.8650000000000001,0.5092456393740175,0.6818585901153821,0.5853891178209204,0.8245664921516589,0.5378324318512335,0.4643840419618372,0.8650000000000001,0.4845601418667721,0.6520221444884823,0.5584307433834649,0.8220808042351501
47,0.4709160803937742,0.41758398701634575,0.7927855952273603,0.584611559660812,0.7326425525322258,0.6506761740722248,0.8435308643152359,0.4709160803937742,0.41758398701634575,0.7927855952273603,0.584611559660812,0.7326425525322258,0.6506761740722248,0.8435308643152359,0.47900420548823475,0.42406275074378114,0.7927855952273603,0.5684624939817394,0.7148198643956862,0.6339692401847626,0.8410672605917564
48,0.5076031443812654,0.44372590564098363,0.8475234510029797,0.5349103317091127,0.6872281719556262,0.6018599153370722,0.8544960478810555,0.5076031443812654,0.44372590564098363,0.8475234510029797,0.5349103317091127,0.6872281719556262,0.6018599153370722,0.8544960478810555,0.5138550301440694,0.44714494712653635,0.8475234510029797,0.5275357029768318,0.687785992079607,0.5969899715490253,0.8538554777189018
49,0.47689597794713423,0.41727587390026405,0.7927855952273603,0.611871057837431,0.7688994482242923,0.6800926674302941,0.8600219793861106,0.47689597794713423,0.41727587390026405,0.7927855952273603,0.611871057837431,0.7688994482242923,0.6800926674302941,0.8600219793861106,0.47472776310737247,0.41334752575301326,0.7927855952273603,0.61316869322153,0.769541510667946,0.6807274456117174,0.8611755911758293
50,0.516213252174064,0.4422158104780506,0.8821303758515519,0.5844564208567231,0.7490635957696683,0.6556921640940199,0.847001853812951,0.516213252174064,0.4422158104780506,0.8821303758515519,0.5844564208567231,0.7490635957696683,0.6556921640940199,0.847001853812951,0.5208149279907808,0.4452925084455232,0.8989343691282474,0.573303809163134,0.7378727706081262,0.6446201618524862,0.8454869075361946
51,0.45228530208336576,0.3928524426106306,0.7736795202149273,0.6475125243546135,0.8039793744072982,0.7182440529359699,0.8480480880980052,0.45228530208336576,0.3928524426106306,0.7736795202149273,0.6475125243546135,0.8039793744072982,0.7182440529359699,0.8480480880980052,0.45000961243735216,0.3914503555607719,0.7736795202149273,0.6514520657030853,0.8014243809990766,0.7186569286328743,0.8491406899318857
52,0.48138704360341306,0.41700363202698376,0.865,0.5961369366182622,0.7603645377108401,0.6694536394817179,0.8631976301578974,0.48138704360341306,0.41700363202698376,0.865,0.5961369366182622,0.7603645377108401,0.6694536394817179,0.8631976301578974,0.479267720111796,0.4139253221178573,0.865,0.5931237355612257,0.754065257814734,0.6648672731165127,0.8643931858480144
53,0.49435232454468114,0.4340803558551211,0.865,0.6011916050267505,0.7503343398690604,0.6666561351036697,0.8561015703974235,0.49435232454468114,0.4340803558551211,0.865,0.6011916050267505,0.7503343398690604,0.6666561351036697,0.8561015703974235,0.48868710955218947,0.4285802438822237,0.8475234510029797,0.6101057352518765,0.7538171084901294,0.6727002942990571,0.857692764825188
54,0.45734117284520637,0.40480875262774013,0.7927855952273603,0.6691846337795733,0.8097553525893966,0.731667225732,0.8622658232947907,0.45734117284520637,0.40480875262774013,0.7927855952273603,0.6691846337795733,0.8097553525893966,0.731667225732,0.8622658232947907,0.4523109800152072,0.3954472776413959,0.7927855952273603,0.6769474910006245,0.8183376283205761,0.7395584759381113,0.8642867495490852
55,0.49451302057984664,0.43784620938370566,0.865,0.5674499248564259,0.6973945903455259,0.6259733367554567,0.8482220876255958,0.49451302057984664,0.43784620938370566,0.865,0.5674499248564259,0.6973945903455259,0.6259733367554567,0.8482220876255958,0.5058898806118469,0.4469211911658894,0.8650000000000001,0.5402719394724114,0.6644660865942944,0.596959486859797,0.8437893214529523
56,0.5109120834337529,0.44087985515327655,0.8475234510029797,0.5351785768394707,0.7085032801742712,0.6108858544149659,0.8642484819852773,0.5109120834337529,0.44087985515327655,0.8475234510029797,0.5351785768394707,0.7085032801742712,0.6108858544149659,0.8642484819852773,0.526740935544637,0.4510548293294115,0.865,0.5108262712021003,0.6962133124850551,0.5906371458085948,0.8617622922847133
57,0.46992930628000223,0.40645628524517324,0.8475234510029797,0.634275173856552,0.8008229151095735,0.7074339294800659,0.8743083154573732,0.46992930628000223,0.40645628524517324,0.8475234510029797,0.634275173856552,0.8008229151095735,0.7074339294800659,0.8743083154573732,0.4654644938414731,0.40151951849851786,0.8475234510029797,0.6386877091021608,0.795891199718388,0.707380561099083,0.8755377398503098
58,0.4813405363339954,0.4225164685564688,0.8650000000000001,0.6173359396613858,0.7732563055544339,0.6859962401604912,0.8520048275092201,0.4813405363339954,0.4225164685564688,0.8650000000000001,0.6173359396613858,0.7732563055544339,0.6859962401604912,0.8520048275092201,0.4847887316083996,0.41768509256163994,0.8650000000000001,0.6099225747500525,0.7746378480753922,0.6820498703199089,0.8517678598526361
59,0.44627142737072056,0.38245299881481276,0.8650000000000001,0.7167868616601755,0.8617834083520775,0.7811051603081349,0.8791831193292095,0.44627142737072056,0.38245299881481276,0.8650000000000001,0.7167868616601755,0.8617834083520775,0.7811051603081349,0.8791831193292095,0.4363330190306183,0.3745340884094802,0.8650000000000001,0.730714776128053,0.8696589378001212,0.7924496569751994,0.8811199519189359
60,0.478948827966502,0.41372840589721344,0.865,0.616513484189094,0.7796895067044239,0.6890843247935728,0.8741750474641524,0.478948827966502,0.41372840589721344,0.865,0.616513484189094,0.7796895067044239,0.6890843247935728,0.8741750474641524,0.47819783740114985,0.4111741682573774,0.8650000000000001,0.6115657859359342,0.7697797662330078,0.6818687902438784,0.8749693693456635
61,0.49752595532198346,0.43843474370713253,0.865,0.562831834368202,0.6984170107421535,0.6233138191663375,0.8623132061924603,0.49752595532198346,0.43843474370713253,0.865,0.562831834368202,0.6984170107421535,0.6233138191663375,0.8623132061924603,0.4845521352264641,0.42787979644432456,0.8475234510029797,0.5907216083154115,0.7219577414913123,0.6491205194796694,0.8658142456652165
62,0.47523821085556645,0.4194153264900392,0.865,0.6309059090637336,0.7664677977926849,0.6911776593202064,0.8647687233710357,0.47523821085556645,0.4194153264900392,0.865,0.6309059090637336,0.7664677977926849,0.6911776593202064,0.8647687233710357,0.4691554214390018,0.412304027160083,0.865,0.6496704679091333,0.7866369380328935,0.7099829182917148,0.8674612017061121
63,0.49090107183415826,0.4477715432071218,0.8114419264494533,0.5556246624483793,0.6812686789236571,0.6135956652344418,0.8608872671094822,0.49090107183415826,0.4477715432071218,0.8114419264494533,0.5556246624483793,0.6812686789236571,0.6135956652344418,0.8608872671094822,0.5051662654593684,0.4607696870879869,0.8475234510029797,0.5152976610474487,0.6353941387221503,0.5714578477053003,0.8562539961636829
64,0.524179724656019,0.4634203821033923,0.865,0.4971330558044902,0.6388322480410201,0.5593733600608841,0.8732984130999926,0.524179724656019,0.4634203821033923,0.865,0.4971330558044902,0.6388322480410201,0.5593733600608841,0.8732984130999926,0.533454197763093,0.47061334459446913,0.865,0.47879885224731217,0.6255479061614119,0.5427740162241462,0.8716585506773257
65,0.4747816845252596,0.41705935579270553,0.8114419264494533,0.6299186426080748,0.7802404243927795,0.6962659811053623,0.8800679580995512,0.4747816845252596,0.41705935579270553,0.8114419264494533,0.6299186426080748,0.7802404243927795,0.6962659811053623,0.8800679580995512,0.4722421451332655,0.41290506725561815,0.8114419264494533,0.6265288688232855,0.7758278506013635,0.6921184498007386,0.8808053968910599
66,0.48905927383679615,0.43804885960495954,0.865,0.6058135905705447,0.7317489029226701,0.6619246126320649,0.8609213948646028,0.48905927383679615,0.43804885960495954,0.865,0.6058135905705447,0.7317489029226701,0.6619246126320649,0.8609213948646028,0.49647124343732624,0.4442675998155264,0.865,0.590322372021634,0.7206215069642287,0.6480344500930665,0.859218882151407
67,0.43324835035300446,0.38268521055084065,0.7927855952273603,0.7378363830486343,0.8649226017371506,0.7959122365408379,0.887395979933996,0.43324835035300446,0.38268521055084065,0.7927855952273603,0.7378363830486343,0.8649226017371506,0.7959122365408379,0.887395979933996,0.42969857710015447,0.3794682931489906,0.7736795202149273,0.7403326061391643,0.8672346017871402,0.7983987022703681,0.8879690164285515
68,0.4813375792948916,0.42958620682982346,0.8475234510029797,0.6076640779214989,0.7477822189398894,0.671098438320777,0.8771519066821081,0.4813375792948916,0.42958620682982346,0.8475234510029797,0.6076640779214989,0.7477822189398894,0.671098438320777,0.8771519066821081,0.4830059073854318,0.4267600193359883,0.865,0.5951287021316869,0.7347868601010896,0.65818307518139,0.8773552567407511
69,0.4673130625810516,0.42192726948117487,0.8475234510029797,0.6113063623718815,0.7265418791106953,0.6636530473984927,0.8772306395477673,0.4673130625810516,0.42192726948117487,0.8475234510029797,0.6113063623718815,0.7265418791106953,0.6636530473984927,0.8772306395477673,0.45437039219985564,0.40713863463813615,0.8114419264494533,0.6454258649017847,0.7691714975807568,0.7012490852457388,0.8814166513540457
70,0.49175447373503184,0.4345136262943254,0.865,0.5997577589969376,0.7411939378377108,0.6621610020554597,0.8693942528065192,0.49175447373503184,0.4345136262943254,0.865,0.5997577589969376,0.7411939378377108,0.6621610020554597,0.8693942528065192,0.48404673445093954,0.4272549101072873,0.865,0.6237768633348527,0.7726909479603363,0.6891513214962047,0.8719512801180227
71,0.5057083068245579,0.45286696843080304,0.8114419264494533,0.5337307790228144,0.6769881514010707,0.5989665794757124,0.8681770357041014,0.5057083068245579,0.45286696843080304,0.8114419264494533,0.5337307790228144,0.6769881514010707,0.5989665794757124,0.8681770357041014,0.5208520601814755,0.46875727457009203,0.8475234510029797,0.4945875564387614,0.6287200073749464,0.5565057381569838,0.8635371179039302
