,0,1,2,3,4,sum
top_hat_box=5,0.55,0.375,0.315,0.3275,0.28562421185372006,1.85312421185372
top_hat_box_of_gaussian_blur=1,0.0,0.005,0.0475,0.1225,0.1034047919293821,0.27840479192938206
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.4,0.26,0.2225,0.21,0.23266078184110972,1.3251607818411097
maximum_box_of_laplace_box_of_gaussian_blur=1,0.05,0.36,0.415,0.34,0.37831021437578816,1.5433102143757882
