,0,1,2,3,4,sum
top_hat_box=5,0.5,0.325,0.36,0.32625,0.29515418502202645,1.8064041850220265
top_hat_box_of_gaussian_blur=1,0.0,0.005,0.065,0.09875,0.10824417872876023,0.27699417872876025
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.35,0.3,0.235,0.2275,0.2252989301447451,1.337798930144745
maximum_box_of_laplace_box_of_gaussian_blur=1,0.15,0.37,0.34,0.3475,0.3713027061044682,1.5788027061044683
