,0,1,2,3,4,sum
top_hat_box=5,0.51,0.34,0.35,0.34625,0.3029728020240354,1.8492228020240356
top_hat_box_of_gaussian_blur=1,0.0,0.02,0.0375,0.09,0.10246679316888045,0.24996679316888043
laplace_box_of_top_hat_box_of_gaussian_blur=1,0.32,0.26,0.235,0.22125,0.24667931688804554,1.2829293168880456
maximum_box_of_laplace_box_of_gaussian_blur=1,0.17,0.38,0.3775,0.3425,0.3478810879190386,1.6178810879190386
