,0,1,2,3,4,sum
top_hat_box=5,0.23,0.2,0.105,0.08875,0.09930861093651791,0.7230586109365179
top_hat_box_of_gaussian_blur=3,0.23,0.115,0.1125,0.14375,0.11753614079195475,0.7187861407919548
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.2,0.19,0.2,0.2025,0.21935889377749843,1.0118588937774986
difference_of_gaussian=4,0.26,0.18,0.235,0.1975,0.17850408548082966,1.0510040854808298
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.08,0.13,0.11,0.125,0.12696417347580138,0.5719641734758014
maximum_box_of_laplace_box_of_gaussian_blur=1,0.0,0.185,0.2375,0.2425,0.2583280955373979,0.9233280955373979
