,0,1,2,3,4,sum
top_hat_box=5,0.26,0.18,0.11,0.1025,0.10157728706624605,0.7540772870662461
top_hat_box_of_gaussian_blur=3,0.21,0.145,0.14,0.12125,0.11861198738170348,0.7348619873817035
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.14,0.15,0.18,0.245,0.22965299684542587,0.9446529968454259
difference_of_gaussian=4,0.3,0.175,0.2225,0.19125,0.18548895899053627,1.0742389589905363
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.09,0.18,0.1225,0.1125,0.12618296529968454,0.6311829652996845
maximum_box_of_laplace_box_of_gaussian_blur=1,0.0,0.17,0.225,0.2275,0.2384858044164038,0.8609858044164038
