,0,1,2,3,4,5,6,sum
top_hat_box=5,0.28,0.15,0.1075,0.08521303258145363,0.10977917981072555,0.08808290155440414,0.0927924791086351,0.9133675930552185
top_hat_box_of_gaussian_blur=3,0.25,0.09,0.1225,0.09774436090225563,0.08391167192429022,0.09488341968911918,0.08826601671309192,0.8273054692287569
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.03,0.115,0.105,0.09899749373433583,0.1053627760252366,0.13633419689119172,0.14676183844011143,0.7374563050908756
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.11,0.165,0.17,0.16791979949874686,0.18738170347003155,0.16968911917098445,0.17287604456824512,1.142866666708008
maximum_box_of_laplace_box_of_gaussian_blur=1,0.05,0.15,0.1825,0.15037593984962405,0.15394321766561514,0.16224093264248704,0.155466573816156,1.0045266639738823
difference_of_gaussian=4,0.28,0.215,0.145,0.17293233082706766,0.1583596214511041,0.1479922279792746,0.14937325905292478,1.2686574393103713
gaussian_blur=18,0.0,0.115,0.1675,0.22681704260651628,0.20126182965299685,0.20077720207253885,0.19446378830083566,1.1058198626328877
