,0,1,2,3,4,5,6,7,sum
top_hat_box_of_gaussian_blur=3,0.23,0.105,0.1475,0.12375,0.11842105263157894,0.10608974358974359,0.10487846336902941,0.09300766283524904,1.028646922425601
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.36,0.21,0.1375,0.18625,0.18796992481203006,0.1782051282051282,0.15842257351691313,0.153544061302682,1.5718916878367533
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.11,0.145,0.13,0.08625,0.09711779448621553,0.09358974358974359,0.11320754716981132,0.11839080459770115,0.8935558898434717
maximum_box_of_laplace_box_of_gaussian_blur=1,0.04,0.145,0.17,0.16125,0.15852130325814537,0.17115384615384616,0.1730409654937957,0.16235632183908047,1.1813224367448678
gaussian_blur=20,0.0,0.135,0.19,0.24625,0.22932330827067668,0.2144230769230769,0.19904810470848205,0.203544061302682,1.4175885512049176
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.17,0.175,0.1225,0.105,0.11967418546365914,0.1330128205128205,0.14278429372768994,0.15009578544061303,1.1180670851447827
