,0,1,2,3,4,5,6,sum
top_hat_box=5,0.25,0.17,0.08,0.1,0.08542713567839195,0.09531450577663671,0.10848329048843187,0.8892249319434605
top_hat_box_of_gaussian_blur=3,0.16,0.1,0.1,0.11,0.11180904522613065,0.084403080872914,0.08723221936589545,0.7534443454649401
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.1,0.12,0.0675,0.095,0.11494974874371859,0.12227214377406932,0.14121679520137104,0.7609386877191588
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.14,0.165,0.1875,0.19,0.17839195979899497,0.18709884467265725,0.17069408740359898,1.2186848918752513
maximum_box_of_laplace_box_of_gaussian_blur=1,0.09,0.14,0.145,0.1375,0.15829145728643215,0.16110397946084723,0.15526992287917737,0.9871653596264567
difference_of_gaussian=4,0.26,0.175,0.195,0.16875,0.16268844221105527,0.14858793324775352,0.1453299057412168,1.2553562812000256
gaussian_blur=18,0.0,0.13,0.225,0.19875,0.1884422110552764,0.20121951219512196,0.19177377892030847,1.1351855021707067
