,0,1,2,3,4,5,6,sum
top_hat_box=5,0.22,0.11,0.14,0.0925,0.10206637445209768,0.0927237604636188,0.0856945404284727,0.8429846753441891
top_hat_box_of_gaussian_blur=3,0.24,0.12,0.075,0.11875,0.09016906700062617,0.0927237604636188,0.07964754664823773,0.8162903741124826
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.09,0.16,0.085,0.09125,0.11521603005635567,0.12749517063747584,0.13493434692467174,0.8038955476185032
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.18,0.145,0.1375,0.19875,0.19098309329993737,0.1828718609143593,0.1753628196268141,1.2104677738411107
maximum_box_of_laplace_box_of_gaussian_blur=1,0.03,0.1,0.1775,0.13875,0.15842204132748905,0.15840309079201545,0.16136834830684174,0.9244434804263463
difference_of_gaussian=4,0.24,0.2,0.1825,0.16625,0.1408891671884784,0.1567933032839665,0.15307532826537665,1.2395077987378218
gaussian_blur=18,0.0,0.165,0.2025,0.19375,0.20225422667501566,0.18898905344494527,0.20991706979958535,1.1624103499195464
