,0,1,2,3,4,sum
top_hat_box=5,0.28,0.165,0.0975,0.0975,0.1103448275862069,0.750344827586207
top_hat_box_of_gaussian_blur=3,0.18,0.13,0.14,0.14125,0.10031347962382445,0.6915634796238245
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.15,0.22,0.235,0.23375,0.2206896551724138,1.059439655172414
difference_of_gaussian=4,0.3,0.22,0.2,0.17625,0.18181818181818182,1.0780681818181819
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.09,0.155,0.1025,0.1075,0.12413793103448276,0.5791379310344827
maximum_box_of_laplace_box_of_gaussian_blur=1,0.0,0.11,0.225,0.24375,0.2626959247648903,0.8414459247648902
