,0,1,2,3,4,5,6,7,sum
top_hat_box_of_gaussian_blur=3,0.25,0.115,0.13,0.1175,0.11536050156739812,0.10397946084724005,0.10215876253612102,0.09214299369145479,1.0261417186422142
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.3,0.17,0.1875,0.195,0.19310344827586207,0.1652759948652118,0.15791262961074282,0.16105907092334162,1.5298511436751583
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.15,0.145,0.0875,0.09,0.10031347962382445,0.10590500641848524,0.10861805201427843,0.10944370101319059,0.8967802390697788
maximum_box_of_laplace_box_of_gaussian_blur=1,0.03,0.14,0.1525,0.14625,0.16802507836990596,0.1652759948652118,0.16522182559918408,0.16306633530873638,1.1303392341430383
gaussian_blur=20,0.0,0.155,0.225,0.23125,0.20626959247648902,0.22047496790757382,0.21485636579976203,0.20244695086981457,1.4552978770536396
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.21,0.14,0.0975,0.1275,0.12037617554858934,0.14409499358151476,0.13581506034336224,0.15006690881284648,1.1253531382863127
