,0,1,2,3,sum
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.31,0.34,0.3725,0.35168961201501875,1.3741896120150188
maximum_box_of_top_hat_box_of_gaussian_blur=2,0.38,0.35,0.3525,0.3404255319148936,1.4229255319148937
gaussian_blur=18,0.31,0.31,0.275,0.3078848560700876,1.2028848560700875
