,0,1,2,3,4,5,6,7,sum
top_hat_box_of_gaussian_blur=3,0.25,0.1,0.13,0.1525,0.11055276381909548,0.1136,0.10456628755729078,0.09482512150957781,1.056044172885964
laplace_box_of_top_hat_box_of_gaussian_blur=5,0.26,0.15,0.1475,0.19625,0.1727386934673367,0.19168,0.15854693600407402,0.15991613456590106,1.4366317640373119
maximum_box_of_top_hat_box_of_gaussian_blur=1,0.14,0.135,0.075,0.09875,0.08982412060301508,0.104,0.10694279409268376,0.11417135233012485,0.8636882670258237
maximum_box_of_laplace_box_of_gaussian_blur=1,0.03,0.175,0.1925,0.1275,0.1708542713567839,0.15584,0.164827703276184,0.17278185456971315,1.189303829202681
gaussian_blur=20,0.0,0.105,0.2,0.2125,0.22613065326633167,0.2,0.20760482091325752,0.20356428094920423,1.3547997551287936
laplace_box_of_top_hat_box_of_gaussian_blur=10,0.17,0.145,0.1325,0.11875,0.1306532663316583,0.13632,0.14479714819215753,0.14095111026398552,1.1189715247878014
